Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
[32],Sigmoid,50,0.001,32,0.2126278281211853,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Tanh,100,0.0001,64,0.1928117275238037,0.87,0.13,0.13,0.47743940353393555
[4],ReLU,100,0.001,64,0.17182554304599762,0.87,0.13,0.13,0.47743940353393555
[4],ReLU,250,0.001,256,0.10911530256271362,0.87,0.13,0.13,0.47743940353393555
[8],Sigmoid,100,0.001,16,0.2956666350364685,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,250,0.0001,32,0.2284342646598816,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,10,0.01,32,0.1925857961177826,0.87,0.13,0.13,0.47743940353393555
[16],ReLU,25,0.01,512,0.24326089024543762,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Tanh,50,0.0001,16,0.31315523386001587,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,50,0.001,16,0.2935740649700165,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,250,0.001,64,0.1554630994796753,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Tanh,50,0.01,512,0.11223239451646805,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",ReLU,100,0.0001,16,0.2913399338722229,0.87,0.13,0.13,0.47743940353393555
[32],ReLU,25,0.001,32,0.20067059993743896,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Sigmoid,250,0.001,32,0.16714945435523987,0.87,0.13,0.13,0.47743940353393555
[32],ReLU,25,0.001,64,0.1939682960510254,0.87,0.13,0.13,0.47743940353393555
[8],Sigmoid,250,0.001,64,0.17862093448638916,0.87,0.13,0.13,0.47743940353393555
[8],Sigmoid,250,0.001,128,0.1597178429365158,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Identity,10,0.01,64,0.2150644063949585,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,250,0.001,128,0.14244191348552704,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",Identity,100,0.1,64,0.2217225730419159,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Tanh,1,0.01,64,0.2869839072227478,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Sigmoid,250,0.001,64,0.15652969479560852,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Tanh,10,0.001,32,0.20739199221134186,0.87,0.13,0.13,0.47743940353393555
[4],ReLU,10,0.01,16,0.2708744704723358,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",ReLU,25,0.01,32,0.08635430037975311,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,250,0.001,16,0.047285791486501694,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Sigmoid,250,0.0001,16,0.3077754080295563,0.87,0.13,0.13,0.47743940353393555
[8],Sigmoid,25,0.01,128,0.16079261898994446,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",ReLU,25,0.001,16,0.24663086235523224,0.87,0.13,0.13,0.47743940353393555
[16],Sigmoid,25,0.01,64,0.1799299716949463,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,250,0.0001,16,0.3141056299209595,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",ReLU,250,0.01,256,0.026185467839241028,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",ReLU,25,0.001,32,0.2120138704776764,0.87,0.13,0.13,0.47743940353393555
[16],Sigmoid,25,0.1,32,0.033769700676202774,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Tanh,25,0.001,16,0.29932036995887756,0.87,0.13,0.13,0.47743940353393555
[16],Sigmoid,10,0.01,64,0.19761699438095093,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,50,0.001,32,0.19579148292541504,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Identity,10,0.001,16,0.3286416232585907,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",Tanh,25,0.001,16,0.27934473752975464,0.87,0.13,0.13,0.47743940353393555
[32],Sigmoid,100,0.001,32,0.19956856966018677,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,50,0.01,128,0.07818082720041275,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,250,0.0001,32,0.2087157964706421,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,50,0.001,32,0.18942946195602417,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,50,0.001,16,0.27362680435180664,0.87,0.13,0.13,0.47743940353393555
[64],Tanh,10,0.001,16,0.3079550266265869,0.87,0.13,0.13,0.47743940353393555
[4],Tanh,250,0.001,16,0.2804243564605713,0.87,0.13,0.13,0.47743940353393555
[64],Tanh,10,0.001,32,0.23509849607944489,0.87,0.13,0.13,0.47743940353393555
[64],Identity,10,0.001,32,0.23741304874420166,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,100,0.01,512,0.24563094973564148,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Identity,100,0.0001,32,0.23903557658195496,0.87,0.13,0.13,0.47743940353393555
[16],Identity,10,0.001,16,0.3487018048763275,0.87,0.13,0.13,0.47743940353393555
[16],Identity,25,0.01,16,0.3359033763408661,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Identity,100,0.001,512,0.30314069986343384,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Identity,50,0.0001,32,0.274076372385025,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,250,0.001,64,0.13443565368652344,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,10,0.01,64,0.19559389352798462,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,25,0.001,64,0.20956793427467346,0.87,0.13,0.13,0.47743940353393555
[4],Tanh,250,0.1,128,0.05940548703074455,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",ReLU,50,0.001,128,0.05760033056139946,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,100,0.001,64,0.16357411444187164,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,250,0.1,16,0.14022870361804962,0.87,0.13,0.13,0.47743940353393555
[64],Tanh,25,0.001,32,0.19928832352161407,0.87,0.13,0.13,0.47743940353393555
[8],Tanh,250,0.0001,32,0.2258165180683136,0.87,0.13,0.13,0.47743940353393555
[64],Tanh,25,0.001,64,0.1887086033821106,0.87,0.13,0.13,0.47743940353393555
[8],Tanh,250,0.0001,16,0.30031079053878784,0.87,0.13,0.13,0.47743940353393555
[4],Tanh,250,0.0001,16,0.3288544714450836,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,100,0.0001,16,0.37388506531715393,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,250,0.1,64,1.3013161151320674e-05,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Identity,25,0.01,64,0.2163531482219696,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,25,0.01,128,0.1358291357755661,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,25,0.01,64,0.13982684910297394,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,25,0.01,32,0.17861951887607574,0.87,0.13,0.13,0.47743940353393555
[4],Tanh,250,0.001,128,0.14261943101882935,0.87,0.13,0.13,0.47743940353393555
[16],Identity,25,0.1,64,0.23367992043495178,0.87,0.13,0.13,0.47743940353393555
[64],Tanh,10,0.01,128,0.13962434232234955,0.87,0.13,0.13,0.47743940353393555
[64],ReLU,100,0.001,512,0.23093053698539734,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Tanh,250,0.0001,128,0.14395934343338013,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,10,0.001,16,0.3324611186981201,0.87,0.13,0.13,0.47743940353393555
[8],Identity,10,0.01,16,0.33700984716415405,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,25,0.001,16,0.30259397625923157,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Tanh,25,0.01,64,0.018945343792438507,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,25,0.01,128,0.14725205302238464,0.87,0.13,0.13,0.47743940353393555
[64],Identity,1,0.1,256,0.44667932391166687,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,25,0.001,32,0.23106399178504944,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,25,0.001,16,0.3000704348087311,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,25,0.001,32,0.23183465003967285,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,50,0.001,64,0.2068510204553604,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,100,0.001,16,0.27929234504699707,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,50,0.001,16,0.30321723222732544,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,50,0.001,32,0.1984548568725586,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",Tanh,25,0.001,32,0.20880232751369476,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,100,0.0001,16,0.3209657371044159,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,250,0.001,32,0.17297370731830597,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,10,0.1,256,0.10233315080404282,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,50,0.001,32,0.20615389943122864,0.87,0.13,0.13,0.47743940353393555
[8],ReLU,25,0.001,16,0.3200933337211609,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,25,0.01,128,0.14339330792427063,0.87,0.13,0.13,0.47743940353393555
"[4, 16, 32]",Sigmoid,10,0.01,128,0.18279597163200378,0.87,0.13,0.13,0.47743940353393555
"[16, 32]",Identity,10,0.01,64,0.21345718204975128,0.87,0.13,0.13,0.47743940353393555
[4],Sigmoid,25,0.1,64,0.1110491156578064,0.87,0.13,0.13,0.47743940353393555
[16],Tanh,25,0.001,32,0.2163570523262024,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,250,0.001,512,0.26333391666412354,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Identity,50,0.01,64,0.21482038497924805,0.87,0.13,0.13,0.47743940353393555
[8],Identity,100,1.0,256,3.125,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,250,0.0001,32,0.20782600343227386,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Sigmoid,50,0.001,256,0.19237244129180908,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,250,0.0001,32,0.2048366665840149,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,25,0.01,512,0.2868681848049164,0.87,0.13,0.13,0.47743940353393555
"[32, 64]",Sigmoid,250,0.0001,32,0.2070441097021103,0.87,0.13,0.13,0.47743940353393555
"[16, 32, 64]",Tanh,25,0.001,16,0.28949403762817383,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,10,0.01,32,0.20365630090236664,0.87,0.13,0.13,0.47743940353393555
[4],Identity,100,0.1,64,0.21856236457824707,0.87,0.13,0.13,0.47743940353393555
[4],Sigmoid,25,0.01,16,0.30119749903678894,0.87,0.13,0.13,0.47743940353393555
[64],Sigmoid,25,0.001,16,0.31857413053512573,0.87,0.13,0.13,0.47743940353393555
[32],Tanh,100,0.0001,32,0.24912111461162567,0.87,0.13,0.13,0.47743940353393555
"[4, 16]",ReLU,25,0.1,16,0.32585519552230835,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Tanh,250,0.0001,256,0.13868743181228638,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Sigmoid,250,0.001,256,0.11122032254934311,0.865,0.135,0.135,0.45734095573425293
[4],ReLU,250,0.0001,16,0.3532722592353821,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,50,1.0,64,0.1839432418346405,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",ReLU,50,0.01,64,0.1023174375295639,0.865,0.135,0.135,0.45734095573425293
[8],Identity,100,0.1,512,0.30327391624450684,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Sigmoid,250,0.001,512,0.2773757576942444,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",ReLU,50,1.0,512,1.098252296447754,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,50,0.01,32,0.06290680170059204,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Sigmoid,25,0.01,256,0.1129986122250557,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",ReLU,250,0.0001,16,0.23000022768974304,0.865,0.135,0.135,0.45734095573425293
[8],Identity,100,0.1,64,0.21843945980072021,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,100,0.01,512,0.3029220998287201,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,10,0.001,32,0.22023582458496094,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",ReLU,250,0.0001,64,0.16492906212806702,0.865,0.135,0.135,0.45734095573425293
[8],Identity,10,0.01,64,0.20667895674705505,0.865,0.135,0.135,0.45734095573425293
[8],Sigmoid,25,0.001,16,0.4075634777545929,0.865,0.135,0.135,0.45734095573425293
[32],Sigmoid,10,0.1,128,0.09179909527301788,0.865,0.135,0.135,0.45734095573425293
[32],Sigmoid,10,0.01,16,0.3251476585865021,0.865,0.135,0.135,0.45734095573425293
[32],Sigmoid,10,0.01,32,0.20381250977516174,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,10,0.1,512,0.24893739819526672,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,100,0.1,512,0.3032623827457428,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Sigmoid,25,0.001,16,0.30597710609436035,0.865,0.135,0.135,0.45734095573425293
[4],ReLU,250,0.01,128,0.070518858730793,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",ReLU,10,0.1,16,0.14230339229106903,0.865,0.135,0.135,0.45734095573425293
[4],ReLU,100,0.001,32,0.17248323559761047,0.865,0.135,0.135,0.45734095573425293
[4],ReLU,100,0.001,16,0.29659348726272583,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,50,0.1,512,0.30363062024116516,0.865,0.135,0.135,0.45734095573425293
[64],Identity,250,0.01,512,0.30293089151382446,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Sigmoid,100,0.001,32,0.18460774421691895,0.865,0.135,0.135,0.45734095573425293
[8],Identity,25,0.001,32,0.23325443267822266,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Sigmoid,10,0.1,64,0.11356714367866516,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,25,0.001,32,0.18305617570877075,0.865,0.135,0.135,0.45734095573425293
[4],Identity,25,0.1,64,0.230964794754982,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Sigmoid,10,0.1,32,0.18187309801578522,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Identity,250,0.001,512,0.3026721775531769,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Sigmoid,10,0.1,16,0.17795267701148987,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,50,0.01,32,0.239314466714859,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,250,0.0001,128,0.18903304636478424,0.865,0.135,0.135,0.45734095573425293
[4],Identity,25,0.01,16,0.3265451192855835,0.865,0.135,0.135,0.45734095573425293
[8],Sigmoid,50,0.01,256,0.12349063158035278,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,25,0.001,128,0.1822148561477661,0.865,0.135,0.135,0.45734095573425293
[16],Tanh,10,0.001,16,0.3712810277938843,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Sigmoid,100,0.01,256,0.0940515398979187,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,250,0.01,512,0.3028550446033478,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,250,0.001,512,0.30262917280197144,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Sigmoid,100,0.1,64,0.06781669706106186,0.865,0.135,0.135,0.45734095573425293
[16],Tanh,10,0.01,16,0.31494027376174927,0.865,0.135,0.135,0.45734095573425293
[16],Tanh,10,0.01,256,0.1322777271270752,0.865,0.135,0.135,0.45734095573425293
[32],Sigmoid,100,0.001,16,0.29613178968429565,0.865,0.135,0.135,0.45734095573425293
[8],Identity,25,0.01,512,0.30489930510520935,0.865,0.135,0.135,0.45734095573425293
[8],Identity,25,0.01,64,0.20528243482112885,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,50,0.01,512,0.30311763286590576,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,25,0.1,256,0.054906025528907776,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Tanh,250,0.0001,16,0.23720775544643402,0.865,0.135,0.135,0.45734095573425293
"[32, 64]",Sigmoid,10,0.1,256,0.10574427247047424,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,10,0.1,16,0.44789204001426697,0.865,0.135,0.135,0.45734095573425293
[16],Sigmoid,250,0.001,64,0.1730409860610962,0.865,0.135,0.135,0.45734095573425293
[64],Identity,250,0.001,512,0.3026319742202759,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,10,0.01,128,0.13195353746414185,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,250,0.1,512,0.3035239279270172,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",ReLU,1,0.1,32,0.3592264950275421,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,50,0.001,16,0.28166359663009644,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,250,0.0001,256,0.121770940721035,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",ReLU,50,0.001,128,0.0891210213303566,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Sigmoid,250,0.001,256,0.14085589349269867,0.865,0.135,0.135,0.45734095573425293
[8],Identity,25,0.1,512,0.30247247219085693,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,50,0.001,32,0.19451314210891724,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,25,0.01,64,0.21261833608150482,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,50,0.001,128,0.24358510971069336,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,25,0.01,512,0.3024936020374298,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",ReLU,50,0.001,512,0.41791802644729614,0.865,0.135,0.135,0.45734095573425293
[8],Identity,50,0.01,512,0.30248090624809265,0.865,0.135,0.135,0.45734095573425293
[32],Sigmoid,50,0.01,32,0.13296647369861603,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Tanh,25,0.001,16,0.3159024119377136,0.865,0.135,0.135,0.45734095573425293
[8],Identity,25,1.0,512,10.337218284606934,0.865,0.135,0.135,0.45734095573425293
[8],Identity,50,0.01,64,0.20502601563930511,0.865,0.135,0.135,0.45734095573425293
[8],Identity,50,0.1,512,0.30335143208503723,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,250,0.001,512,0.2789669930934906,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,250,0.01,256,0.0017412533052265644,0.865,0.135,0.135,0.45734095573425293
[8],Identity,100,0.01,16,0.3263005018234253,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Sigmoid,25,0.1,16,0.12103315442800522,0.865,0.135,0.135,0.45734095573425293
[32],Identity,25,0.1,32,0.2307639718055725,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",ReLU,10,0.01,32,0.10920191556215286,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,100,0.001,16,0.29488664865493774,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",ReLU,10,0.01,128,0.12140660732984543,0.865,0.135,0.135,0.45734095573425293
[16],ReLU,250,0.001,256,0.05704350024461746,0.865,0.135,0.135,0.45734095573425293
[16],ReLU,250,0.0001,32,0.21613068878650665,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,100,0.0001,16,0.2799230217933655,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,10,0.01,128,0.16659307479858398,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,50,0.001,32,0.2053559571504593,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,50,0.001,16,0.29854241013526917,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,50,0.01,512,0.3028627038002014,0.865,0.135,0.135,0.45734095573425293
[32],Identity,50,0.01,64,0.20731741189956665,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,25,0.01,64,0.13872472941875458,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,50,0.01,64,0.2125030755996704,0.865,0.135,0.135,0.45734095573425293
[32],Identity,25,0.01,64,0.20873147249221802,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,50,0.1,512,0.3033698797225952,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Sigmoid,25,0.01,32,0.16413071751594543,0.865,0.135,0.135,0.45734095573425293
[32],Identity,25,0.001,128,0.2484755665063858,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,100,0.1,512,0.3034926950931549,0.865,0.135,0.135,0.45734095573425293
[4],Identity,10,1.0,16,12.5,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,250,0.001,256,0.1409374475479126,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",ReLU,25,0.01,64,0.07752034813165665,0.865,0.135,0.135,0.45734095573425293
[8],Identity,250,1.0,512,7.135271072387695,0.865,0.135,0.135,0.45734095573425293
[8],Identity,250,0.1,64,0.21985679864883423,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,250,0.1,16,0.19056740403175354,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,50,0.001,256,0.15188971161842346,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,250,0.01,512,0.3029490113258362,0.865,0.135,0.135,0.45734095573425293
[32],Identity,10,0.1,512,0.30963510274887085,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,100,0.001,128,0.2138642966747284,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,10,0.1,128,0.0935772955417633,0.865,0.135,0.135,0.45734095573425293
[8],Identity,250,0.01,512,0.3027399778366089,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,100,0.001,16,0.2860785126686096,0.865,0.135,0.135,0.45734095573425293
[32],Identity,10,0.01,64,0.208070307970047,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,250,0.001,512,0.3026362359523773,0.865,0.135,0.135,0.45734095573425293
[8],Tanh,25,0.01,256,0.10744135081768036,0.865,0.135,0.135,0.45734095573425293
[8],Identity,250,0.1,512,0.3031003177165985,0.865,0.135,0.135,0.45734095573425293
[8],Identity,250,0.001,512,0.30403923988342285,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Tanh,50,0.01,16,0.23017065227031708,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,100,0.1,64,0.07598093152046204,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Sigmoid,10,0.1,128,0.10212364792823792,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Sigmoid,10,0.1,512,0.28326722979545593,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,50,0.001,128,0.12386156618595123,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Tanh,10,0.001,16,0.3532158434391022,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Tanh,50,0.001,32,0.19115200638771057,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",ReLU,100,0.0001,32,0.1340302675962448,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,250,0.0001,64,0.16246189177036285,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",ReLU,100,0.0001,64,0.16023193299770355,0.865,0.135,0.135,0.45734095573425293
[4],Tanh,250,0.0001,32,0.2685542106628418,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,100,0.01,64,0.010465781204402447,0.865,0.135,0.135,0.45734095573425293
[8],Identity,100,0.01,64,0.20522114634513855,0.865,0.135,0.135,0.45734095573425293
"[4, 16, 32]",Identity,10,0.01,16,0.3284427523612976,0.865,0.135,0.135,0.45734095573425293
"[16, 32, 64]",Tanh,100,0.0001,32,0.20592519640922546,0.865,0.135,0.135,0.45734095573425293
"[16, 32]",Identity,100,0.001,512,0.3026959300041199,0.865,0.135,0.135,0.45734095573425293
[4],Identity,10,0.01,128,0.19946029782295227,0.865,0.135,0.135,0.45734095573425293
[64],Sigmoid,25,0.01,32,0.1692717969417572,0.865,0.135,0.135,0.45734095573425293
"[4, 16]",Tanh,250,0.0001,16,0.2938331961631775,0.865,0.135,0.135,0.45734095573425293
