Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
"[4, 16]",Sigmoid,50,1.0,256,0.6897490620613098,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,50,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,50,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,50,10.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,25,0.0001,256,0.6835498809814453,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,25,0.001,512,0.6935823559761047,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,50,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,10,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,100,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,250,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,100,1.0,256,0.6903086304664612,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,100,0.0001,512,0.6866860389709473,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,100,0.0001,256,0.6824111342430115,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[4],ReLU,250,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],ReLU,50,10.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],ReLU,50,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,25,0.0001,64,0.66646409034729,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,50,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,50,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,50,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Identity,1,10.0,512,51.298702239990234,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,1,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,1,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],ReLU,100,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,50,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,50,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,50,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,50,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,1.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Identity,1,0.0001,16,0.7227787375450134,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,10.0,512,48.376625061035156,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Identity,1,0.0001,512,0.688568651676178,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,100,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,100,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,50,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,50,1.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.1,128,0.5710328817367554,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.1,64,0.5314356088638306,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,50,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,1.0,256,5.071085453033447,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,100,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,100,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,100,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,100,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,100,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,250,1.0,128,0.693178117275238,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,250,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,250,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,10.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,1.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,250,1.0,512,0.7551781535148621,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,0.0001,256,0.6775482892990112,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,50,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.1,256,0.6444130539894104,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,1.0,32,0.69466632604599,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,50,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,50,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,0.0001,64,0.6847123503684998,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,0.0001,128,0.6854676604270935,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,0.0001,256,0.686711847782135,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,1.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,10,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Tanh,1,0.0001,64,0.6925063729286194,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.0001,512,0.6933237314224243,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,50,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.001,512,0.6912559866905212,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Tanh,1,0.001,32,0.6800295114517212,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,0.0001,128,0.683124303817749,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,0.0001,256,0.6838880181312561,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,25,0.0001,512,0.6924589276313782,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.001,64,0.6874246001243591,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.001,32,0.6818323731422424,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.01,512,0.6926279067993164,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.01,256,0.6729899048805237,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Sigmoid,1,0.1,512,0.716249942779541,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,1.0,64,0.6983274817466736,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,100,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,25,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,25,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,25,1.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Identity,50,10.0,512,51.94805145263672,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,25,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",Identity,25,1.0,32,50.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,0.001,16,0.7455531358718872,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,0.001,32,0.6640859246253967,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,25,0.0001,128,0.678122878074646,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,0.001,64,0.6626001000404358,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,25,0.001,512,0.6351736783981323,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,25,0.001,256,0.6130608916282654,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,25,0.0001,512,0.6852337718009949,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,50,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,0.0001,32,0.6869372129440308,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,0.0001,256,0.7138971090316772,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,10,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,50,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,25,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,10,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,25,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,10,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,25,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,10,0.0001,256,0.6732521653175354,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,100,10.0,256,55.769229888916016,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Tanh,100,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,100,1.0,256,46.153846740722656,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,10.0,64,51.92307662963867,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,100,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,0.0001,64,0.6465111374855042,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Tanh,10,0.0001,128,0.67703777551651,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,1,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,1,10.0,128,55.769229888916016,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[16],Sigmoid,1,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,100,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,100,10.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,100,10.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,1,1.0,512,19.52385711669922,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,100,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,1,0.0001,512,0.6879556775093079,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,10.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,10.0,256,50.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,1.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[32, 64]",ReLU,10,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Tanh,50,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,1,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,1.0,64,0.7020410299301147,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",ReLU,50,10.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[32],Sigmoid,250,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,100,1.0,128,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,50,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,1,0.001,16,0.6966639161109924,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.0001,32,0.6830155253410339,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.0001,64,0.6893213987350464,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.0001,128,0.6870847344398499,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.0001,256,0.6865853667259216,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.0001,512,0.6950567364692688,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,16,2.4013009071350098,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,32,0.9242349863052368,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,64,0.6868879795074463,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,128,0.6887292265892029,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[4],ReLU,25,0.001,512,0.7174878716468811,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,0.001,256,0.6913767457008362,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,10,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,1,0.01,256,0.6895096302032471,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,100,1.0,512,0.6924812197685242,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,100,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.01,512,0.6821158528327942,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,1,0.01,128,0.684215247631073,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16]",Sigmoid,1,0.01,64,0.6805797815322876,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.001,64,0.6846654415130615,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.001,128,0.6881160140037537,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.001,256,0.6888565421104431,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.001,512,0.6918675899505615,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,100,0.0001,256,0.6784026622772217,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,0.001,256,0.68613600730896,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,250,1.0,256,0.691467821598053,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
[64],Sigmoid,250,1.0,512,48.05194854736328,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,10,10.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,10.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,1.0,32,0.7992483377456665,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,1.0,64,1.5658504962921143,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,1.0,256,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,1.0,256,3.0701675415039062,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,1.0,64,44.230770111083984,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.1,512,1.02741277217865,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.01,64,0.6863878965377808,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,1.0,32,45.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.01,128,0.6865565776824951,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.01,256,0.6862519383430481,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.01,512,0.7003577947616577,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.001,16,0.7080033421516418,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.001,32,0.6921314001083374,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.001,64,0.6894649863243103,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.001,256,0.6927843689918518,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32, 64]",ReLU,250,1.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,1,0.0001,32,0.688194215297699,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",ReLU,1,10.0,16,75.0,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.0001,16,0.7062540650367737,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[16, 32]",Sigmoid,100,1.0,64,0.6912493109703064,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,10,0.0001,32,0.6909736394882202,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
"[4, 16, 32]",Sigmoid,25,0.0001,16,0.7056811451911926,0.502439022064209,0.4975609756097561,0.4975609756097561,-0.9902913570404053
